,000300.SH,000905.SH,CBA00651.CS,CBA04031.CS,H11062.CSI,H11063.CSI,H11064.CSI,H11065.CSI
2016-03-16,3090.0328,5562.8037,174.5697,185.1991,112.4164,116.3751,111.2375,104.6127
2016-03-17,3124.2039,5745.975,174.6794,185.282,113.7228,118.6679,113.2977,105.5236
2016-03-18,3171.963,5949.263,174.6552,185.3799,114.619,120.4031,114.5215,107.1419
2016-03-21,3249.4372,6099.4805,174.6255,185.4445,114.8735,120.4353,114.7686,106.3634
2016-03-22,3225.7903,6075.4922,174.7046,185.4967,115.7957,120.4967,113.3466,106.6512
2016-03-23,3236.0924,6118.9664,174.6558,185.571,115.4777,120.2189,112.7418,106.9223
2016-03-24,3181.8507,6018.4242,174.6713,185.6434,115.126,117.5339,111.2703,104.8357
2016-03-25,3197.8169,6077.4312,174.8129,185.7033,116.3498,118.6441,112.8866,106.1908
2016-03-28,3169.7283,6037.7782,174.6852,185.6556,115.5462,117.0498,112.2117,106.5589
2016-03-29,3135.4098,5921.8672,174.7451,185.6148,115.2324,117.2933,111.2654,107.4241
2016-03-30,3216.2753,6137.5034,174.7312,185.5762,115.4261,116.3831,111.2718,106.6406
2016-03-31,3218.0879,6155.8138,174.8249,185.6126,114.7864,116.2271,111.6031,108.773
2016-04-01,3221.8948,6124.5278,174.8054,185.6753,115.5684,117.6324,113.2611,110.9133
2016-04-05,3264.4858,6286.5826,174.8747,185.7598,116.1856,116.8799,112.1626,111.6181
2016-04-06,3257.5276,6323.4342,174.8125,185.7404,115.331,116.301,111.2981,110.8489
2016-04-07,3209.2902,6228.9737,174.6826,185.7769,115.4816,116.396,110.7475,111.8017
2016-04-08,3185.7258,6168.7419,174.6453,185.6885,114.7772,115.4109,110.4573,112.6864
2016-04-11,3230.0957,6304.3004,174.6309,185.6208,115.9097,117.3387,112.3152,115.4194
2016-04-12,3218.4497,6252.7729,174.7262,185.4234,116.9323,119.2239,113.2632,119.75
2016-04-13,3261.3831,6344.2255,174.5522,185.1815,118.5692,120.9429,113.5913,122.5466
2016-04-14,3275.8321,6401.8545,174.3703,184.8458,119.7277,120.428,115.0133,122.2817
2016-04-15,3272.2053,6384.3496,174.3372,184.7119,119.171,119.6218,113.7207,118.1354
2016-04-18,3228.4531,6281.2024,174.4818,184.7475,121.1687,121.2431,113.9958,124.6974
2016-04-19,3238.3029,6308.229,174.5538,184.6587,122.0028,123.6979,114.2452,126.4779
2016-04-20,3181.0264,6022.2126,174.3751,184.5441,124.7461,126.3827,115.6862,132.0365
2016-04-21,3160.6033,5970.682,174.31,184.2812,128.0643,130.5387,119.5013,134.8368
2016-04-22,3174.9012,6011.3201,173.8993,183.8013,124.3337,128.5495,116.484,136.0995
2016-04-25,3162.0331,5978.0772,173.524,183.2353,124.1708,128.762,119.1717,142.7789
2016-04-26,3179.1605,6046.7734,173.7344,182.9546,125.2512,126.1044,119.2598,140.752
2016-04-27,3165.9156,6016.699,173.9519,183.1566,125.1082,125.1352,119.1222,135.7814
2016-04-28,3160.5809,5990.3285,174.0677,183.2759,123.38,125.5476,117.1868,134.6452
2016-04-29,3156.7451,5985.594,174.1203,183.3928,123.1093,127.8864,117.5226,140.4947
2016-05-03,3213.5397,6167.4537,174.2379,183.5716,125.6364,126.1005,116.3922,135.5092
2016-05-04,3209.4614,6169.7826,174.336,183.6584,124.7837,123.5816,115.4188,134.802
2016-05-05,3213.9199,6203.8166,174.4491,183.8338,124.9724,121.3489,113.8,130.6442
2016-05-06,3130.3544,5961.489,174.2843,183.9532,122.7468,121.5401,112.5384,126.7337
2016-05-09,3065.6154,5743.6473,174.47,184.1875,124.1567,117.3078,110.3718,120.9753
2016-05-10,3069.1124,5738.8961,174.4608,184.2931,124.0364,116.6061,111.0909,122.8819
2016-05-11,3082.8086,5723.4104,174.5179,184.3805,127.2186,117.03,111.4734,121.3547
2016-05-12,3090.1372,5726.4555,174.5349,184.4451,127.527,116.1038,111.1807,121.189
2016-05-13,3074.9351,5714.3107,174.66,184.599,125.1172,114.2584,108.8384,116.5744
2016-05-16,3095.3085,5812.5423,174.4731,184.7069,125.2854,115.1435,108.3792,118.0654
2016-05-17,3086.0249,5790.3416,174.496,184.7663,126.5691,116.9307,109.44,124.2943
2016-05-18,3068.0358,5631.1927,174.2773,184.7793,126.4561,114.8821,107.8757,121.0554
2016-05-19,3062.5002,5666.7331,174.1113,184.812,126.2939,113.8903,106.4543,121.9996
2016-05-20,3078.2183,5732.9018,174.263,184.775,126.6324,114.6791,106.7215,124.5739
2016-05-23,3087.2225,5809.4761,174.3284,184.8689,124.6131,111.9255,103.6873,118.448
2016-05-24,3063.5556,5743.1782,174.4783,184.8303,122.9919,111.5924,103.6341,114.181
2016-05-25,3059.2259,5715.1834,174.436,184.9013,123.8806,110.7914,104.0097,112.9102
2016-05-26,3064.2111,5744.3876,174.39,184.8959,127.2339,112.2975,105.7221,116.8156
2016-05-27,3062.4993,5739.5897,174.3804,184.8993,126.9216,113.1015,104.7102,117.3162
2016-05-30,3066.7095,5711.3152,174.1636,184.9979,129.8236,112.0865,106.1516,117.7764
2016-05-31,3169.5598,5947.3224,174.2428,184.9595,128.363,112.0837,106.8511,117.7359
2016-06-01,3160.547,5973.7799,174.1809,184.9398,127.5385,111.2839,105.433,117.6307
2016-06-02,3167.0997,6013.8942,173.8999,184.9265,129.5753,111.5814,105.9784,118.5714
2016-06-03,3189.3255,6032.603,173.7317,184.972,131.5303,112.4026,107.6112,119.436
2016-06-06,3178.7883,6051.8595,174.0818,185.0954,133.0458,115.0688,108.3347,121.8042
2016-06-07,3177.0536,6045.3571,174.0536,185.0959,134.1109,114.9123,107.7224,121.5523
2016-06-08,3163.9864,6023.8776,174.1629,185.1195,134.1253,114.5689,107.6593,120.3559
2016-06-13,3066.3413,5746.4438,174.1812,185.2154,137.3187,116.4392,108.1671,119.2578
2016-06-14,3075.9834,5762.7612,174.3131,185.2593,134.8742,114.3878,107.408,115.125
2016-06-15,3116.3682,5952.846,174.6168,185.2977,134.8785,114.9146,107.6773,115.6121
2016-06-16,3094.6748,5930.5454,174.6614,185.3932,133.0164,115.7306,108.1971,115.539
2016-06-17,3110.3572,5964.2724,174.6042,185.5249,134.4719,115.6692,110.5289,118.1339
2016-06-20,3112.6744,5985.5691,174.7268,185.6216,135.1698,115.3771,112.0093,117.5488
2016-06-21,3106.3175,5916.8032,174.6515,185.6163,134.3309,115.9257,111.3367,118.4221
2016-06-22,3133.9611,6008.8857,174.8142,185.7197,134.8256,117.6676,112.8977,121.6659
2016-06-23,3117.3168,5978.1737,174.8514,185.7602,133.8027,117.7603,112.6167,122.4852
2016-06-24,3077.1554,5903.6202,175.0357,185.8287,132.4807,117.8435,111.8597,122.5705
2016-06-27,3120.5443,6044.2191,175.7674,185.9852,135.9614,121.8018,115.2935,128.3613
2016-06-28,3136.4013,6107.5105,175.8161,186.0914,138.8815,122.6045,116.8522,127.7876
2016-06-29,3151.3898,6120.2021,175.9182,186.0711,138.5111,122.8881,115.6859,127.5908
2016-06-30,3153.921,6123.4939,175.8432,186.2544,140.6333,124.8204,117.4071,129.7757
2016-07-01,3154.2003,6111.5385,176.2586,186.4073,141.3735,125.0668,117.3117,128.9911
2016-07-04,3204.6962,6231.8811,176.41,186.6452,143.388,128.5577,122.0143,132.2603
2016-07-05,3207.3827,6269.5046,176.2351,186.7311,140.4115,127.5868,120.8283,129.5384
2016-07-06,3216.8035,6297.3969,176.2933,186.8348,136.906,126.7534,117.6014,128.1421
2016-07-07,3209.9542,6319.7926,176.3781,187.0677,134.0333,126.0719,116.8334,128.2875
2016-07-08,3192.2804,6299.8533,176.4119,187.1444,131.6933,126.182,113.6744,129.6413
2016-07-11,3203.3298,6312.4988,176.5164,187.3227,134.1914,127.0387,114.8041,130.2578
2016-07-12,3273.1823,6395.1448,176.4312,187.3775,135.2518,129.4677,117.0426,136.9116
2016-07-13,3282.8681,6446.5634,176.3847,187.4203,138.0469,130.6872,116.7687,135.9038
2016-07-14,3276.7637,6455.5827,176.4072,187.5008,138.974,131.0092,117.4416,135.5217
2016-07-15,3276.2775,6441.0159,176.4519,187.6058,136.764,130.7288,117.437,136.5605
2016-07-18,3262.0222,6412.0731,176.5028,187.7553,135.0775,126.4691,115.7228,130.4086
2016-07-19,3248.2341,6431.9383,176.5101,187.8684,135.7616,125.9876,115.7326,130.2046
2016-07-20,3237.6051,6417.9223,176.6515,187.9896,134.3122,125.972,115.7742,130.9709
2016-07-21,3252.5227,6442.7093,176.9427,188.1889,134.0839,128.0873,117.7121,136.0042
2016-07-22,3225.1621,6390.9254,176.989,188.2197,131.3624,125.8611,116.4108,134.3485
2016-07-25,3230.885,6408.7831,176.9275,188.2527,131.2556,126.6639,114.9314,138.5152
2016-07-26,3269.5882,6494.4743,176.9986,188.3136,131.2692,126.7374,113.8727,137.6558
2016-07-27,3218.243,6229.2885,176.9191,188.3719,131.5455,128.033,114.1374,140.0652
2016-07-28,3221.1365,6243.2883,177.0277,188.4737,130.6173,129.8179,116.0846,141.8101
2016-07-29,3203.9304,6202.8923,177.1082,188.5713,129.4027,127.8673,113.9295,140.519
2016-08-01,3176.8091,6109.2782,177.2351,188.6878,130.9964,131.2158,116.8575,143.5954
2016-08-02,3189.0529,6168.5088,177.2913,188.7882,129.9324,131.16,116.614,145.7003
2016-08-03,3193.5073,6198.3885,177.2172,188.9065,129.7073,130.6545,117.2525,145.7085
2016-08-04,3201.2888,6238.2309,177.3321,189.0013,130.2155,128.9993,116.6289,144.6644
2016-08-05,3205.1101,6203.2872,177.5964,189.076,131.182,131.2522,117.5577,148.273
2016-08-08,3234.1833,6290.7562,177.655,189.2664,131.2545,131.7142,118.0394,155.0938
2016-08-09,3256.9813,6341.5497,177.8936,189.341,131.9317,130.8816,118.367,154.8961
2016-08-10,3243.3409,6318.2681,178.0282,189.4498,132.682,131.3399,117.4262,157.0813
2016-08-11,3233.3604,6226.3129,178.2028,189.4102,131.53,130.4557,117.6231,156.1314
2016-08-12,3294.2337,6299.0915,178.3549,189.49,131.9647,130.0202,118.8175,156.4147
2016-08-15,3393.4239,6442.5272,178.7466,189.6125,133.7387,128.353,119.5275,153.5155
2016-08-16,3378.2451,6468.8946,178.9013,189.6416,133.9526,130.359,119.2923,158.0202
2016-08-17,3373.0476,6488.3648,178.7582,189.6977,134.3592,128.9464,119.1271,157.5796
2016-08-18,3364.4851,6490.408,178.6028,189.6668,133.763,129.989,119.2833,156.0339
2016-08-19,3365.0197,6499.5548,178.5546,189.6795,133.2183,130.2626,119.8553,156.2949
2016-08-22,3336.7949,6420.3544,178.4715,189.7157,133.0039,129.0015,117.5461,158.1474
2016-08-23,3341.8298,6428.6978,178.3734,189.7055,133.0773,130.2056,118.0941,160.1691
2016-08-24,3329.8631,6435.0586,177.9799,189.6868,132.9469,129.6443,117.7976,159.9956
2016-08-25,3308.9721,6382.5704,178.0812,189.6819,131.7082,128.0902,117.4529,158.5532
2016-08-26,3307.0902,6410.7335,178.1333,189.6822,130.5547,127.1745,117.2311,157.1176
2016-08-29,3307.7812,6427.5291,178.256,189.7775,130.4691,126.2977,115.7947,157.6695
2016-08-30,3311.9872,6425.7543,177.933,189.6743,130.4084,125.4014,115.2672,158.8241
2016-08-31,3327.7938,6434.2103,177.7413,189.7513,128.3092,124.6993,114.7895,154.4028
2016-09-01,3301.5767,6381.4755,177.7554,189.7302,128.4734,125.4646,115.6207,156.5912
2016-09-02,3314.1142,6356.9538,177.7786,189.7204,128.7779,125.9153,115.9125,160.1379
2016-09-05,3319.6803,6391.7923,177.7241,189.7951,129.1505,126.2743,116.5498,166.0414
2016-09-06,3342.6259,6492.9722,177.7523,189.7976,129.9828,126.5457,117.664,166.7562
2016-09-07,3340.8172,6494.3159,177.7022,189.8088,130.801,125.3053,117.5134,157.7192
2016-09-08,3339.564,6517.9835,177.6726,189.8552,131.259,125.0578,118.4129,159.8049
2016-09-09,3318.044,6471.053,177.7537,189.9306,131.3212,124.9686,118.0612,157.0885
2016-09-12,3262.6043,6291.6364,177.5532,189.986,130.3933,122.7472,115.67,151.8305
2016-09-13,3260.333,6320.0315,177.6916,189.9916,130.96,122.8613,115.5509,150.6649
2016-09-14,3238.7299,6278.158,177.8084,190.0562,129.4185,122.6283,115.8594,151.1577
2016-09-19,3263.1242,6344.181,178.0224,190.1358,132.5659,123.0035,117.7596,154.8889
2016-09-20,3257.4034,6342.0328,178.1663,190.131,133.8669,123.8246,118.3068,159.3108
2016-09-21,3266.6363,6343.7541,178.1507,190.1182,133.839,124.0159,118.1443,161.7813
2016-09-22,3291.1211,6385.6353,178.2334,190.2171,133.236,125.3645,118.4911,160.7949
2016-09-23,3275.6665,6370.5834,178.1644,190.2222,132.9044,126.3009,118.5097,164.4236
2016-09-26,3220.2838,6241.5157,178.3981,190.3387,133.5816,125.8401,117.9334,167.0558
2016-09-27,3240.7546,6286.9093,178.3241,190.3315,132.71,125.1895,117.9691,165.6119
2016-09-28,3230.8904,6281.2838,178.4026,190.3431,132.1711,125.1621,118.5203,166.2834
2016-09-29,3244.3874,6298.7911,178.3559,190.3583,132.2072,125.2976,118.9676,170.8208
2016-09-30,3253.2848,6328.0856,178.4501,190.3564,132.0609,124.72,118.4232,172.4108
2016-10-10,3293.8689,6447.6934,179.1906,190.6653,132.3348,124.1702,122.2594,174.1705
2016-10-11,3306.5573,6486.4254,179.1301,190.7069,132.5566,125.935,124.5114,177.3709
2016-10-12,3300.0099,6482.7379,179.0124,190.7507,131.7314,125.8751,124.5121,180.8593
2016-10-13,3302.6455,6484.831,179.1137,190.8698,130.6757,125.5703,123.0566,183.0806
2016-10-14,3305.8481,6469.4915,179.2633,190.9128,131.9978,126.2995,124.0014,188.3125
2016-10-17,3277.8787,6413.1487,179.2319,191.014,134.0815,126.7726,124.5952,193.7537
2016-10-18,3321.3324,6509.2821,179.2933,191.0724,134.9407,127.0528,126.1564,195.4101
2016-10-19,3316.2407,6495.2574,179.5502,191.0981,134.1164,126.518,124.7451,200.2891
2016-10-20,3318.6044,6498.2375,179.8048,191.1611,135.0632,127.7105,125.1491,201.012
2016-10-21,3327.74,6475.2807,180.1534,191.2215,134.4297,127.3736,124.8668,203.722
2016-10-24,3367.5778,6539.4661,180.2837,191.2908,136.5396,128.2859,126.5044,207.2047
2016-10-25,3367.4547,6563.3539,180.1257,191.2758,136.2784,131.4298,127.7342,216.542
2016-10-26,3354.8003,6530.3898,179.812,191.1517,137.8438,131.0413,127.6797,216.1809
2016-10-27,3345.695,6517.3594,179.6116,191.0517,138.3955,131.0088,127.4082,211.7933
2016-10-28,3340.1262,6455.8349,179.8309,191.0831,138.3304,133.2818,129.6744,221.621
2016-10-31,3336.2778,6452.2058,179.5422,191.0783,137.0774,134.3685,131.712,225.7179
2016-11-01,3359.0515,6507.95,179.5331,191.0771,136.3302,135.1523,131.2913,223.8518
2016-11-02,3333.3524,6455.1295,179.4906,191.1039,134.2138,134.2939,128.9373,223.4521
2016-11-03,3365.085,6483.7322,179.5713,191.1537,134.8924,136.1156,129.9311,227.0179
2016-11-04,3354.1749,6462.5928,179.5348,191.1961,134.1091,136.2287,127.9773,237.946
2016-11-07,3356.5916,6468.8171,179.4977,191.2489,135.9162,140.4904,130.7554,249.6315
2016-11-08,3371.1177,6503.1781,179.3269,191.2224,137.1739,139.8122,133.2922,240.8929
2016-11-09,3353.0547,6453.5718,179.2795,191.2286,136.5184,145.3067,135.6844,261.4105
2016-11-10,3390.6119,6536.9651,179.0567,191.1651,139.5644,149.7483,138.3203,253.4372
2016-11-11,3417.2211,6583.8864,178.8341,191.0333,141.2721,155.3824,141.895,260.6535
2016-11-14,3430.2482,6615.0071,178.3895,190.9641,135.6715,151.6626,133.9624,266.3432
2016-11-15,3429.8697,6640.4616,178.2742,190.7946,135.961,146.9789,133.7775,244.3975
2016-11-16,3429.5921,6644.1878,178.0563,190.7154,138.2272,146.97,137.1063,252.1385
2016-11-17,3436.535,6636.469,177.889,190.5781,138.0622,145.5242,137.3178,249.7769
2016-11-18,3417.4554,6602.3265,177.8482,190.4784,137.6631,144.2975,135.1675,241.7818
2016-11-21,3441.1106,6611.5399,177.7909,190.4737,140.1542,145.3262,139.6478,241.1124
2016-11-22,3468.3637,6661.246,177.9868,190.4781,141.3957,150.0617,142.7338,256.1201
2016-11-23,3474.7289,6631.1733,178.2039,190.4651,141.2954,151.7858,141.7483,251.8607
2016-11-24,3488.7402,6623.0489,178.2424,190.4772,142.2567,155.112,141.9984,251.5109
2016-11-25,3521.2984,6652.8177,177.9965,190.4586,142.6581,158.8674,142.016,256.1178
2016-11-28,3535.0807,6670.8035,178.2051,190.4692,145.7164,162.5437,146.3856,260.7011
2016-11-29,3564.0404,6620.7949,177.6636,190.3336,144.648,154.1872,143.6643,242.1866
2016-11-30,3538.001,6585.5776,177.1447,189.8209,143.6412,150.7157,139.3891,238.6234
2016-12-01,3565.036,6624.4657,176.7468,189.3214,143.7904,155.9157,141.5468,238.0723
2016-12-02,3528.9547,6520.9745,176.7108,188.9729,143.1836,153.5017,142.5031,231.6529
2016-12-05,3469.4073,6486.0173,176.2606,188.888,143.593,156.6005,146.5435,234.2681
2016-12-06,3459.1533,6490.8897,175.1973,188.3664,143.4717,157.1215,146.8949,231.8416
2016-12-07,3475.7473,6558.0247,175.5632,188.274,144.5027,161.6465,150.7031,240.0773
2016-12-08,3470.1426,6527.4338,175.77,188.3988,143.0718,160.2027,149.7697,236.5005
2016-12-09,3493.7004,6513.9155,175.6886,188.4514,142.0865,158.9913,152.6885,230.8118
2016-12-12,3409.1794,6249.0784,175.0065,188.4218,143.9193,160.6576,155.1488,226.5792
2016-12-13,3405.0355,6278.1793,174.5436,187.95,144.3086,161.5456,157.6119,228.5421
2016-12-14,3378.9453,6239.4989,174.3393,187.457,142.1919,157.6472,158.4043,227.7566
2016-12-15,3340.4338,6280.3981,172.759,186.3835,142.8525,158.5144,157.4289,230.6147
2016-12-16,3346.0305,6318.5239,173.2966,186.0167,143.1081,155.4744,156.0542,227.4647
2016-12-19,3328.9827,6320.7324,172.7289,185.6826,142.7397,151.1929,153.2678,227.5418
2016-12-20,3309.0641,6300.6383,172.4288,185.1326,139.3178,150.1238,150.3316,229.8705
2016-12-21,3338.536,6347.6058,173.3129,185.2355,139.4447,151.1781,151.2471,229.0172
2016-12-22,3335.672,6341.7879,174.4095,185.5921,138.3606,146.802,148.2715,216.9193
2016-12-23,3307.5991,6281.9966,174.7455,186.0257,137.8106,147.4745,147.8734,215.099
2016-12-26,3322.4006,6294.7546,175.348,186.3017,136.3969,145.2512,145.6887,204.4901
2016-12-27,3316.3852,6288.8594,175.0205,186.5593,138.2056,147.4892,148.3558,204.0984
2016-12-28,3301.8887,6270.2395,175.436,186.608,138.4642,148.5992,148.2668,203.4842
2016-12-29,3297.7648,6252.6076,176.3077,186.8102,138.6609,149.1415,149.9347,202.6836
2016-12-30,3310.0808,6263.6256,176.7205,187.0261,138.2738,147.2493,147.4055,198.9354
2017-01-03,3342.2272,6320.7626,175.872,187.3401,137.544,146.521,145.8368,192.8508
2017-01-04,3368.3117,6394.6694,175.1875,187.5219,137.8512,147.4197,145.8085,194.0569
2017-01-05,3367.7892,6399.2841,174.6375,187.5989,137.7854,147.9482,144.5243,195.3138
2017-01-06,3347.6665,6371.6168,174.8062,187.6193,136.8915,146.5256,143.1981,197.3856
2017-01-09,3363.9014,6415.4176,175.232,187.7172,137.2025,149.7799,147.7677,202.427
2017-01-10,3358.2716,6393.9283,175.2488,187.8535,137.4332,152.7912,148.4799,208.2466
2017-01-11,3334.4954,6331.9638,174.8825,188.0065,138.5617,154.2937,149.4405,206.5125
2017-01-12,3317.6241,6272.851,175.1268,188.0865,138.2349,154.454,152.0559,208.2258
2017-01-13,3319.9122,6194.6575,175.1172,188.1821,138.8331,154.5223,153.4835,210.1713
2017-01-16,3319.4455,6031.2414,174.7802,188.29,140.109,158.6234,158.4893,218.8461
2017-01-17,3326.3563,6082.0657,174.5005,188.0391,140.3157,155.9641,156.553,204.3061
2017-01-18,3339.3653,6068.593,174.4141,187.7658,140.8589,155.9302,157.0449,204.9447
2017-01-19,3329.2891,6043.675,174.2756,187.5856,141.738,155.3186,156.1348,205.1079
2017-01-20,3354.8891,6121.9983,174.5015,187.6913,140.6039,152.9062,153.0401,198.3539
2017-01-23,3364.0808,6172.1671,174.4938,187.8837,141.0865,154.1784,154.9422,198.566
2017-01-24,3364.4509,6165.2642,174.0684,187.9096,141.9642,156.6075,155.5407,204.14
2017-01-25,3375.9042,6179.5681,173.4174,187.7402,140.5607,156.7052,157.7587,202.89
2017-01-26,3387.9606,6223.7061,173.3156,187.7594,140.578,157.9816,160.119,209.4969
2017-02-03,3364.4923,6207.0921,172.8114,187.6465,140.358,153.7932,156.6564,201.027
2017-02-06,3373.2051,6259.2471,172.3368,187.3632,141.4111,153.5377,157.9693,199.1011
2017-02-07,3365.6849,6255.927,172.2511,186.972,141.0297,155.4791,158.8009,200.6591
2017-02-08,3383.2878,6291.5977,172.5901,186.8015,142.0957,157.6283,158.8007,202.0363
2017-02-09,3396.2924,6331.1771,173.0844,186.9289,141.5569,157.346,157.9958,198.1518
2017-02-10,3413.4868,6337.1081,172.7415,187.0217,142.5911,160.0651,159.717,203.5721
2017-02-13,3436.275,6369.6526,172.8429,187.1507,142.0417,164.7963,165.1883,211.4719
2017-02-14,3435.8042,6374.8852,172.9773,187.2238,140.9514,165.202,165.56,212.7299
2017-02-15,3421.7131,6311.6959,173.0384,187.2297,140.2239,162.9061,160.7457,209.1563
2017-02-16,3440.9331,6359.3361,173.465,187.2381,140.1876,162.4517,156.4937,209.4049
2017-02-17,3421.4419,6307.1627,173.7965,187.3633,138.6569,163.269,156.4457,212.1652
2017-02-20,3471.3926,6385.0625,174.0984,187.5116,139.1973,164.4737,156.6068,218.7618
2017-02-21,3482.823,6434.4383,173.918,187.5773,139.6434,165.8139,154.7253,216.4405
2017-02-22,3489.7567,6474.225,174.0718,187.5819,139.1151,164.2277,154.5194,213.0354
2017-02-23,3473.3236,6473.993,174.1797,187.6296,138.1819,162.8494,149.2333,212.2684
2017-02-24,3473.8517,6476.1655,174.0299,187.7405,138.4928,162.4744,150.2317,216.0668
2017-02-27,3446.2228,6424.2549,174.225,187.8268,138.751,164.3103,150.6299,218.9183
2017-02-28,3452.8103,6450.9701,174.2383,187.8187,138.5747,162.1895,148.788,216.8341
2017-03-01,3458.4376,6467.6385,174.1399,187.8259,139.8244,163.9748,149.1623,225.5263
2017-03-02,3435.0963,6434.6262,174.0319,187.7598,140.4862,164.0878,149.5244,223.8593
2017-03-03,3427.8628,6452.839,173.9695,187.6879,140.6945,162.7378,150.147,222.8566
2017-03-06,3446.484,6517.3235,173.9858,187.7015,141.6167,160.1538,149.9271,221.9353
2017-03-07,3453.9565,6523.1868,173.9954,187.5889,140.465,160.066,149.4081,221.9224
2017-03-08,3448.7313,6497.0878,173.7356,187.5332,138.5061,158.095,143.7078,219.5602
2017-03-09,3426.9438,6439.3822,173.6852,187.4449,138.4461,155.8519,141.5942,217.7482
2017-03-10,3427.8916,6447.9165,173.7817,187.328,136.6805,155.9656,140.2975,214.9164
2017-03-13,3458.098,6507.8964,173.8661,187.2648,137.4306,159.5433,141.3313,222.5806
2017-03-14,3456.6934,6493.4846,174.1063,187.2344,136.1497,158.8432,140.0648,221.3429
2017-03-15,3463.6436,6486.0616,174.1154,187.3304,136.9011,161.4366,141.4312,222.6638
2017-03-16,3481.5066,6543.3407,174.6359,187.4871,136.7428,162.9444,142.518,223.6029
2017-03-17,3445.8051,6483.2463,174.6132,187.5865,136.6135,161.2228,143.5877,221.5081
