,growth,interest,inflation,credit
2014-01-02,1.0,1.0,1.0,1.0
2014-01-03,0.9962682724081879,0.9985400064248153,0.9957327463402843,0.9998918556818673
2014-01-06,0.9934821336118135,0.9974968526137541,0.9922781530798196,0.9997575358552155
2014-01-07,0.9920441756751134,0.9975727694679284,0.9895027323317783,0.9994905131222749
2014-01-08,0.9915049861741633,0.9987881420685516,0.9864514207621398,0.9992055573800497
2014-01-09,0.9902335583105318,1.000172218789562,0.9840624712744537,0.9989250587012427
2014-01-10,0.993994356136666,1.0013573652352825,0.9827748221060248,0.9987184173900754
2014-01-13,0.9927168200623377,1.0009454460080036,0.981161263640747,0.9985677535906906
2014-01-14,0.9918496563147651,1.0005264974423753,0.9802719765787025,0.9983698301082617
2014-01-15,0.9915444303961863,1.0013468212277583,0.9801640925169736,0.9981797601253298
2014-01-16,0.9912539083555778,1.0007612773432477,0.9799282737038795,0.9979861086976726
2014-01-17,0.9909225124046633,1.000676925283054,0.9795854083764712,0.9977730676823726
2014-01-20,0.9904690480558904,1.0006333433852872,0.9790800698805211,0.9975567343463687
2014-01-21,0.9903964660848869,1.003561765741676,0.9784649561589495,0.9972809958889289
2014-01-22,0.9906008923026248,1.0054906161847705,0.9782667126719762,0.9969024661943905
2014-01-23,0.9903499445619588,1.006966777238159,0.9782707682601054,0.9966390452786802
2014-01-24,0.9900312841317248,1.00569376406307,0.9782463076184021,0.9963573270268461
2014-01-26,0.9897533538169822,1.00569376406307,0.9782355835748282,0.9961071210165524
2014-01-27,0.9891290177718033,1.0089891178813013,0.9780649501104227,0.9957780080907251
2014-01-28,0.988552422451208,1.010118029620226,0.978100364251658,0.9954593894187075
2014-01-29,0.9881575407721865,1.010063903714935,0.9781011691306825,0.9951793757729444
2014-01-30,0.9876950186425887,1.0097714832395972,0.978275787382275,0.9949469498073252
2014-01-31,0.9866207189151929,1.0097714832395972,0.977341083980405,0.9944970871218246
2014-02-03,0.9858900091895773,1.0097714832395972,0.9766416722040197,0.9940575435249074
2014-02-04,0.9851718320708529,1.0097714832395972,0.9763398199658577,0.9936318315740809
2014-02-05,0.9844315543744282,1.0097714832395972,0.9762641617231047,0.993242584747323
2014-02-06,0.9836995214352646,1.0097714832395972,0.9765727842562328,0.9928817369914488
2014-02-07,0.9833577233716947,1.012368823759726,0.9771634949087272,0.9925260866167787
2014-02-08,0.981543061235811,1.012368823759726,0.9775863536431284,0.992172952477156
2014-02-10,0.981248545297819,1.0126155535357924,0.9781370014692385,0.9919058772429707
2014-02-11,0.9811110003000411,1.0124630168936088,0.9784926990176166,0.9916922139450144
2014-02-12,0.9809146229156358,1.0121607553445817,0.978543634046885,0.991508491490046
2014-02-13,0.9806355206442856,1.0119428458557482,0.9786512330011978,0.9913985271819066
2014-02-14,0.980569895915001,1.0121720022859408,0.978840819556099,0.9913807991959382
2014-02-17,0.9807602039824413,1.0112497530944906,0.9792029113222528,0.9914164803753034
2014-02-18,0.98078793080592,1.0107907373002702,0.979980500002357,0.9915627448932846
2014-02-19,0.9806803991550084,1.0099929073976055,0.9806287382775107,0.9918653912828905
2014-02-20,0.9807742127116,1.010397797286535,0.9809189762102559,0.9922070073547644
2014-02-21,0.9808711942233671,1.011136580747064,0.9810357218256748,0.9926368571964811
2014-02-24,0.980932163805374,1.0127174789418596,0.9808740208551466,0.9931604075498969
2014-02-25,0.9811724473549481,1.0211822081822906,0.9805864702980622,0.9937494347267123
2014-02-26,0.9814698145454318,1.0205811997534107,0.9801878451771998,0.9944812242093966
2014-02-27,0.9817555778956569,1.0258293037651245,0.9798177701818027,0.9951431412576577
2014-02-28,0.9821352732412334,1.0233627089382957,0.9792329330204382,0.9958518948734632
2014-03-03,0.9825655890180902,1.0218809244142277,0.9789488232963415,0.996652844918431
2014-03-04,0.9830606760118329,1.0184555278365315,0.9789492910716638,0.997427874876837
2014-03-05,0.9836537139631975,1.0176063837639155,0.9785566166756656,0.9981648282345917
2014-03-06,0.9844491257298673,1.0176141160360999,0.9780596298602184,0.9988807072836969
